sl_multiplier,tp_multiplier,min_adx,rsi_min,rsi_max,volume_mult,disabled_scenarios,profit_factor,win_rate,total_trades,roi,sharpe,avg_win,avg_loss,total_pnl,score
1.2,2.0,28,40,65,0.8,"SCN_024,SCN_023",1.5511681452570165,48.333333333333336,60,0.0370470755192946,0.21254552897960874,0.35952632926205197,0.21682438698943235,3.704707551927105,0.7840301553899054
1.0,3.0,25,40,70,1.0,"SCN_024,SCN_023",1.857158613083537,38.18181818181819,55,0.0523557865218936,0.26964458166316807,0.5401734032581732,0.179648906359782,5.235578652189052,0.7837323187845655
1.5,3.5,25,35,65,0.8,"SCN_024,SCN_023",1.7214563161705507,42.5,80,0.0902511823210807,0.25045962786799597,0.633373588647055,0.27194747351935594,9.025118232109495,0.7834164117511279
1.2,2.5,20,40,70,0.8,"SCN_024,SCN_023",1.6647354611736636,44.303797468354425,79,0.06311026081217277,0.23941864321728784,0.4515733605943717,0.2157736713542053,6.311026081217976,0.7827717612235715
1.2,2.5,25,35,65,1.0,"SCN_024,SCN_023",1.6594914814173969,44.44444444444444,63,0.05028338111360426,0.2378738655777245,0.45188952920646763,0.2178448201833501,5.028338111363839,0.7824158788159021
1.2,3.5,25,40,65,1.0,"SCN_024,SCN_023",1.836078641979765,38.63636363636363,44,0.04875585350229812,0.2659158175299714,0.6298280398963141,0.21598116029642384,4.875585350233894,0.7818285618078494
1.2,3.0,25,40,70,0.8,"SCN_024,SCN_023",1.7549518002915074,41.17647058823529,68,0.06516531029819816,0.25533966610480185,0.5410088932649207,0.21579294954000403,6.516531029817617,0.7814571291247011
1.2,2.0,25,35,65,0.8,"SCN_024,SCN_023",1.5445582397445088,48.23529411764706,85,0.052171894436960436,0.21098561173690641,0.3609214595914358,0.2177406908989634,5.217189443694478,0.7814435441710463
1.2,2.5,20,40,65,0.8,"SCN_024,SCN_023",1.6598359818626092,44.285714285714285,70,0.055664960846970646,0.23789834365400872,0.45169927601934157,0.2163123454336006,5.566496084689165,0.7812305006626579
1.2,3.5,28,35,65,1.0,"SCN_024,SCN_023",1.8286867602909427,38.59649122807017,57,0.06308154130038018,0.26494438988467417,0.6327447283975872,0.21749228270599727,6.3081541300370105,0.7796229055398938
1.2,2.5,25,40,65,0.8,"SCN_024,SCN_023",1.6548894745454568,44.26229508196721,61,0.04818273758281066,0.23629056542452184,0.4509503108983206,0.2163936657639203,4.818273758281366,0.7796209989537646
1.0,2.5,20,40,65,1.0,"SCN_024,SCN_023",1.7453609385569269,41.07142857142857,56,0.04430356507449688,0.2524404496901843,0.45105495886146235,0.18011841049581218,4.430356507451831,0.7778957225164089
1.0,2.5,25,35,70,1.2,"SCN_024,SCN_023",1.7404526308168564,41.17647058823529,51,0.040239817510228024,0.2512927180880207,0.45040337384470597,0.18114963665705794,4.023981751027087,0.7773994982444856
1.0,3.0,28,35,65,1.2,"SCN_024,SCN_023",1.8295005479022879,38.095238095238095,42,0.03916863380720315,0.26288495197767764,0.5399260825682435,0.18161361309148208,3.916863380713361,0.7754595246020516
1.2,2.5,28,40,65,0.8,"SCN_024,SCN_023",1.6408715554543427,44.06779661016949,59,0.04577469367433878,0.23217924176626387,0.45077071018893705,0.21644148780224393,4.577469367438316,0.7741089427817465
1.0,3.0,28,35,70,1.0,"SCN_024,SCN_023",1.8274662483611301,37.878787878787875,66,0.061359482619973274,0.2630203023906049,0.5420517572873906,0.18086208951658497,6.135948262004783,0.7732758113796675
1.2,2.0,25,35,70,0.8,"SCN_024,SCN_023",1.5250090953068514,47.87234042553192,94,0.055851626304447566,0.20478078867255065,0.3605196297804595,0.217106545095202,5.585162630455778,0.7729443104212791
1.0,2.5,28,35,70,1.0,"SCN_024,SCN_023",1.7283605631157906,40.909090909090914,66,0.05138244404568468,0.24838564869080268,0.4515843877853048,0.18088548886247735,5.138244404566614,0.7719544667815456
1.0,2.0,25,40,65,1.0,"SCN_024,SCN_023",1.612092162780927,44.680851063829785,47,0.028698041021179965,0.2248473027491978,0.3599200206906904,0.18032755124548777,2.869804102121815,0.7710761969510541
1.0,2.0,25,40,70,1.0,"SCN_024,SCN_023",1.6129042954234725,44.642857142857146,56,0.03413769287075411,0.2254039776816543,0.35934374667162466,0.17967175418423315,3.413769287079391,0.7710545223552765
1.2,2.5,20,35,70,1.0,"SCN_024,SCN_023",1.6314801808926747,43.90243902439025,82,0.06299953991370785,0.22995982386772895,0.45212336861086133,0.21688015823079737,6.299953991374327,0.7702248583813676
1.2,2.0,28,40,70,0.8,"SCN_024,SCN_023",1.5180476454355207,47.76119402985074,67,0.03920160709267293,0.2020855419413672,0.35897945312408674,0.21620519402030292,3.9201607092601742,0.7699815931639886
1.5,3.5,28,35,65,0.8,"SCN_024,SCN_023",1.6824575487077444,41.891891891891895,74,0.07967237813034445,0.23942849214817602,0.6335991119472604,0.2714961548216248,7.967237813035206,0.7676133118583048
1.2,2.5,20,35,65,1.0,"SCN_024,SCN_023",1.6229374785260704,43.83561643835616,73,0.05555609323566387,0.2273712655071769,0.45231297773068935,0.21752209667835865,5.555609323569354,0.7672655540807952
1.2,3.5,28,35,70,1.0,"SCN_024,SCN_023",1.7934773317503048,38.095238095238095,63,0.06711490203198991,0.2562756406900786,0.6320756886628228,0.2168801621719583,6.711490203201374,0.7659525556186556
1.2,3.0,28,40,70,0.8,"SCN_024,SCN_023",1.7129694669055642,40.625,64,0.058498698226176205,0.2440373682529994,0.5405695074054887,0.2159194044715375,5.849869822624283,0.7653657703201315
1.0,3.0,20,40,65,1.0,"SCN_024,SCN_023",1.8033077536370354,37.5,56,0.05064345492548454,0.25652227145608913,0.541367178540198,0.1801247216228061,5.064345492545943,0.7635255210913231
1.2,2.0,28,35,65,0.8,"SCN_024,SCN_023",1.501357564826455,47.5,80,0.045801552451230236,0.19692124053306262,0.36093846450137307,0.21751205728386733,4.580155245129747,0.7631369718816833
1.2,2.5,25,35,70,1.0,"SCN_024,SCN_023",1.6125432753637357,43.66197183098591,71,0.053182710778255565,0.22421855845138897,0.4516306193148888,0.217056953023532,5.3182710778202695,0.7629256319746571
1.0,3.5,20,40,65,1.2,"SCN_024,SCN_023",1.8791999003632467,35.0,40,0.04124579839382932,0.2634201090185273,0.6297048373191638,0.18043414934941604,4.124579839383477,0.762383328254512
1.2,3.5,28,35,65,1.2,"SCN_024,SCN_023",1.7786550415133373,38.095238095238095,42,0.0441235194172441,0.25202083138622317,0.6299365257770044,0.2179474027196273,4.412351941721762,0.7617848863460539
1.2,3.5,25,35,70,1.2,"SCN_024,SCN_023",1.7772172328766647,38.0,50,0.05237038037021193,0.25196583334344497,0.6302752039022833,0.2173609947458442,5.237038037022211,0.7606783265617959
1.2,2.5,25,40,70,0.8,"SCN_024,SCN_023",1.6070649460150257,43.47826086956522,69,0.05108385133982665,0.2223889733679923,0.45077585923686153,0.2157664267466325,5.108385133987179,0.7598727365880265
1.2,2.5,25,40,65,1.0,"SCN_024,SCN_023",1.6040529627917643,43.47826086956522,46,0.03391281155923935,0.22074535093741313,0.4502746382267458,0.2159312157158682,3.3912811559223432,0.7588960034308355
1.0,3.5,20,40,70,1.2,"SCN_024,SCN_023",1.8713139144834678,34.78260869565217,46,0.04698706387742277,0.26166728988156246,0.6307108793759544,0.17975558940896627,4.698706387746281,0.7585119979249536
1.5,3.0,20,35,70,0.8,"SCN_024,SCN_023",1.5819843033742058,44.11764705882353,102,0.08989709600238711,0.21696308323404348,0.5430302805620695,0.27099391272013473,8.989709600245446,0.7582313611302435
1.2,3.5,20,40,70,1.0,"SCN_024,SCN_023",1.7730439207571875,37.704918032786885,61,0.06325852520600164,0.2507443823890105,0.6308215936512483,0.21534326666791753,6.325852520597849,0.7571403228371405
1.2,3.5,20,40,65,1.0,"SCN_024,SCN_023",1.7716887797041145,37.735849056603776,53,0.054982528170476136,0.2502070510514144,0.6311607140171672,0.21590792313014098,5.498252817048689,0.7569820162256927
1.5,3.0,20,35,65,0.8,"SCN_024,SCN_023",1.5769635769316248,44.086021505376344,93,0.08148948821164595,0.21539675676941542,0.5432390719465561,0.27161256016629703,8.148948821161351,0.7565457994552925
1.0,2.5,28,35,65,1.2,"SCN_024,SCN_023",1.6841488240836437,40.476190476190474,42,0.031071589017592487,0.23571002271284663,0.4499294534647857,0.1816656722855385,3.1071589017628947,0.7560625865478484
1.0,2.0,20,35,70,1.0,"SCN_024,SCN_023",1.5725746789338366,44.047619047619044,84,0.04867046538030991,0.2139566169247003,0.36127916388692527,0.18085707501647194,4.867046538042056,0.7549744802862977
1.2,2.0,28,35,70,0.8,"SCN_024,SCN_023",1.480463186325464,47.12643678160919,87,0.04795627257271917,0.19011438072218798,0.3604118474757776,0.21698388020070136,4.795627257274618,0.7541386345158465
1.5,3.5,25,35,70,0.8,"SCN_024,SCN_023",1.6472356143926994,41.37931034482759,87,0.08952323489374976,0.22972849233300954,0.6328875947067539,0.27120842980534404,8.952323489370597,0.7536775415057522
1.0,2.0,20,40,70,1.0,"SCN_024,SCN_023",1.570752649799205,43.93939393939394,66,0.03794189492044098,0.2129285893318282,0.36006497981007113,0.17966743033643492,3.794189492043969,0.7535122013569374
1.5,3.5,28,35,70,0.8,"SCN_024,SCN_023",1.6408622588825659,41.25,80,0.08159321524086409,0.227722886278422,0.6330638827369336,0.27088907672842044,8.159321524083047,0.750821674785669
1.5,3.5,20,40,65,0.8,"SCN_024,SCN_023",1.6366139378204136,41.17647058823529,68,0.06886358658557583,0.22623797261255363,0.6322687386608395,0.27042915059858974,6.886358658559919,0.7489946789660711
1.2,2.5,28,40,70,0.8,"SCN_024,SCN_023",1.5788558567534083,43.07692307692308,65,0.04624024408209152,0.21389629124021334,0.45043708287973316,0.21589767330880533,4.624024408206732,0.7486644663978821
1.0,2.0,25,35,70,1.0,"SCN_024,SCN_023",1.5557692267063352,43.83561643835616,73,0.041249142935739655,0.20866977562215885,0.3608407957585265,0.18102417489530476,4.124914293565353,0.7484760470086874
1.2,3.0,25,40,65,1.0,"SCN_024,SCN_023",1.6681582868241276,40.0,45,0.03895690378523795,0.23099166216048492,0.540343368395451,0.21594408342954366,3.895690378520439,0.7477355439523774
1.0,2.5,28,40,65,1.0,"SCN_024,SCN_023",1.6642520604539208,40.0,45,0.03232225595304044,0.23001669078083198,0.4498993368375357,0.18022083213958456,3.2322255953068604,0.7466615959027203
1.2,3.0,20,35,70,1.2,"SCN_024,SCN_023",1.6624874444106366,40.0,60,0.05178413423436723,0.23026990838630187,0.5414597772800174,0.21712836753561915,5.178413423438129,0.7462920550935322
1.0,2.0,25,35,65,1.0,"SCN_024,SCN_023",1.5474925148193022,43.75,64,0.035809104380041396,0.20597591080435576,0.36148126941365416,0.18168236404404953,3.5809104379965335,0.7454109052585631
1.0,3.0,28,35,70,1.2,"SCN_024,SCN_023",1.7509885423639604,36.95652173913043,46,0.03940138934336574,0.24325937671932812,0.5403965996468008,0.18091735378140977,3.940138934334732,0.7447593965845223
1.2,3.5,25,40,70,1.0,"SCN_024,SCN_023",1.735502452813176,37.254901960784316,51,0.05067028057388598,0.24086249875367735,0.6292754871845814,0.21528769372247386,5.067028057387884,0.7431335378016284
1.2,3.0,25,35,65,1.2,"SCN_024,SCN_023",1.6478246302401487,40.0,45,0.038196901700885064,0.2259358323464275,0.539770525708454,0.21837701083914876,3.8196901700951518,0.7421483857804394
1.2,3.0,20,40,70,1.0,"SCN_024,SCN_023",1.6537844334493206,39.682539682539684,63,0.0534920334166236,0.22752582884676328,0.5412444081066006,0.21531333844754377,5.349203341658349,0.7412643234062861
1.0,3.5,28,40,65,1.2,"SCN_024,SCN_023",1.8200831293234832,34.375,32,0.0311036359258469,0.2491450687544745,0.6275550388529992,0.18060675403767976,3.1103635925917184,0.7412102416345584
1.5,3.5,25,35,65,1.0,"SCN_024,SCN_023",1.6132116934138834,40.98360655737705,61,0.060110758111368345,0.21958385594157676,0.6325474802697734,0.2722947554335497,6.011075811136547,0.7408822235791853
1.0,3.5,25,40,70,1.2,"SCN_024,SCN_023",1.8193714666315954,34.21052631578947,38,0.03682190129837181,0.24915249470462675,0.6289315774127666,0.1797568150610454,3.6821901298398334,0.7397296351911258
1.5,3.5,20,40,70,0.8,"SCN_024,SCN_023",1.6135315621865263,40.78947368421053,76,0.07448021722260818,0.21968626540176062,0.6318584481882205,0.26976867047929604,7.448021722266519,0.739420864884167
1.5,3.0,28,35,65,0.8,"SCN_024,SCN_023",1.5355829812578703,43.42105263157895,76,0.0625147563567225,0.20235736620041261,0.543144173269594,0.2714484205167198,6.251475635677648,0.7393973443795367
1.2,3.0,25,40,70,1.0,"SCN_024,SCN_023",1.64676916682555,39.62264150943396,53,0.044550994280361925,0.22529779496586624,0.5401588865557736,0.21525741217607947,4.455099428036702,0.7387769034957444
1.5,3.5,20,35,65,1.0,"SCN_024,SCN_023",1.6079889498849729,40.845070422535215,71,0.06943399381270865,0.2182249751949261,0.6332300590068375,0.2719112459506215,6.9433993812721875,0.7383288142192631
1.2,3.0,28,35,65,1.0,"SCN_024,SCN_023",1.6397664273698824,39.6551724137931,58,0.048691749623376385,0.22378006100058997,0.5426103687261042,0.21745324338170463,4.869174962340735,0.7371502225300823
1.2,2.5,25,40,70,1.0,"SCN_024,SCN_023",1.5517502716784295,42.592592592592595,54,0.036811666825560675,0.20523506958490298,0.4501289247312896,0.2152193092343379,3.681166682555187,0.7370216490631913
1.0,3.5,28,40,65,1.0,"SCN_024,SCN_023",1.8053129388624085,34.090909090909086,44,0.04209458657622236,0.24643957114849144,0.6291045226840396,0.1802451442288527,4.209458657623867,0.7350402203199166
1.5,2.5,20,35,65,0.8,"SCN_024,SCN_023",1.4364093474467765,46.31578947368421,95,0.06045247014477355,0.17536382648032198,0.4522156137260248,0.2716125488130601,6.045247014479028,0.7349158012737752
1.5,3.5,25,40,65,0.8,"SCN_024,SCN_023",1.5995701067745842,40.67796610169492,59,0.05676948765716588,0.21537264765465283,0.6310547507788569,0.27052472151376045,5.67694876571095,0.7345521950034045
1.2,3.0,20,35,65,1.2,"SCN_024,SCN_023",1.6280159960807234,39.62264150943396,53,0.04380249743097011,0.22057754358423598,0.5407139075839525,0.21796069738025742,4.380249743094765,0.7336144550916798
1.0,2.0,20,35,65,1.0,"SCN_024,SCN_023",1.519722813285,43.24324324324324,74,0.03959553708889871,0.19744532438115683,0.36181691158388274,0.181394939566349,3.959553708897589,0.7334554897759722
1.0,3.5,28,40,70,1.0,"SCN_024,SCN_023",1.8013507326542555,34.0,50,0.04753692329595651,0.24571729215805416,0.6285759935807715,0.17976059276578135,4.75369232960233,0.733268052979002
1.5,3.0,25,35,65,0.8,"SCN_024,SCN_023",1.5195825478053189,43.20987654320987,81,0.06498317489542386,0.1974849450053143,0.5430034932530857,0.27188706031120546,6.498317489542545,0.733162431001139
1.5,2.5,20,35,70,0.8,"SCN_024,SCN_023",1.4300205445549483,46.15384615384615,104,0.06525375347962836,0.17321839158700741,0.4520821217474218,0.27097440171280035,6.525375347959423,0.7317719615580918
1.2,3.5,28,35,70,1.2,"SCN_024,SCN_023",1.7023258912461585,36.95652173913043,46,0.04422014916941407,0.2323425376173366,0.6304857967117973,0.2171118492122611,4.422014916944982,0.7315853048067031
1.5,2.5,28,35,65,0.8,"SCN_024,SCN_023",1.427378960440061,46.15384615384615,78,0.048726852364470684,0.17206772589135497,0.45205576257604374,0.27146005276893265,4.872685236442401,0.7309638143153426
1.5,3.5,20,35,70,1.0,"SCN_024,SCN_023",1.589077948673548,40.50632911392405,79,0.07506609263475185,0.2127543958195678,0.6327997040099678,0.27112726095406353,7.5066092634779835,0.7302945535718149
1.2,2.5,28,35,65,1.0,"SCN_024,SCN_023",1.5282204979026615,42.3728813559322,59,0.039058127455391514,0.19836031246186298,0.45200389779642836,0.21747896174628145,3.9058127455371383,0.7286278857683891
1.0,2.5,25,40,65,1.2,"SCN_024,SCN_023",1.6147728440616385,39.39393939393939,33,0.022207879335983307,0.21544917347090398,0.4487045759110714,0.18061857766234726,2.2207879335969825,0.727840041011048
1.2,2.5,20,40,70,1.0,"SCN_024,SCN_023",1.5286161413065398,42.1875,64,0.0421059604614311,0.19835576213765024,0.45095980615956904,0.21527888432901357,4.210596046134864,0.727236393327801
1.0,3.0,25,40,65,1.2,"SCN_024,SCN_023",1.7033170324796234,36.36363636363637,33,0.02667355187573776,0.23008220514953745,0.5383242682954824,0.18059695390329428,2.667355187576609,0.7266967660125926
1.5,3.5,28,35,65,1.2,"SCN_024,SCN_023",1.5766933279330357,40.476190476190474,42,0.03924247638853558,0.20816570524964997,0.6311168671505404,0.2721895641081792,3.9242476388547054,0.7263989178688405
1.0,2.5,28,40,70,1.0,"SCN_024,SCN_023",1.6138394657407105,39.21568627450981,51,0.03419553306614034,0.21605144333819257,0.44951574388809784,0.17970198616629612,3.4195533066067796,0.726296606091943
1.0,3.0,20,40,70,1.2,"SCN_024,SCN_023",1.7053270558114488,36.17021276595745,47,0.03803375607021735,0.23114782496853675,0.5409254741870523,0.1797452484718885,3.803375607023231,0.7257959859784204
1.5,3.5,28,35,65,1.0,"SCN_024,SCN_023",1.5774610822075894,40.35087719298245,57,0.05333665331430893,0.20882409040737712,0.6334813868535459,0.2716590166530236,5.333665331428753,0.72568528512686
1.0,2.0,20,40,65,1.0,"SCN_024,SCN_023",1.500640885944597,42.857142857142854,56,0.028867939765441407,0.1908755631281261,0.3605412908502155,0.18019365637065876,2.886793976544093,0.7248192767655698
1.2,3.0,25,35,70,1.2,"SCN_024,SCN_023",1.6044591841578237,39.21568627450981,51,0.04072630039107025,0.2136547553561269,0.5405136393975343,0.21734331447870933,4.072630039110696,0.7237084257255919
1.2,3.0,28,35,70,1.0,"SCN_024,SCN_023",1.6023570978896142,39.0625,64,0.05093999154862104,0.2132369619165086,0.5420310132333964,0.216840414768551,5.093999154861422,0.7219228164936614
1.0,2.5,28,35,70,1.2,"SCN_024,SCN_023",1.5998783460128567,39.130434782608695,46,0.030391216434181842,0.2120606376431794,0.450297310790826,0.18093678395777163,3.039121643417262,0.721691865271066
1.5,2.5,25,35,65,0.8,"SCN_024,SCN_023",1.4036767641088612,45.78313253012048,83,0.04939264178588928,0.16399213808292326,0.4519725065951303,0.2719042460449876,4.939264178590506,0.7211216615468521
1.5,3.0,28,35,70,0.8,"SCN_024,SCN_023",1.4921683119043612,42.68292682926829,82,0.06265051650700115,0.18868870462072734,0.5427011926908637,0.2708402147547352,6.265051650707676,0.7210841381819518
1.5,3.0,25,35,70,0.8,"SCN_024,SCN_023",1.4912616200758824,42.69662921348314,89,0.06793612232057057,0.188525392829724,0.5426979267756955,0.2711550781454517,6.793612232058391,0.7209549771971917
1.2,2.5,25,35,65,1.2,"SCN_024,SCN_023",1.5046967330921692,42.22222222222222,45,0.028665360535251237,0.19080616404839384,0.4498029423270248,0.21845076348811487,2.8665360535224833,0.7206747095073496
1.2,2.0,25,40,65,1.0,"SCN_024,SCN_023",1.3993574710286905,45.65217391304348,46,0.0215698609023093,0.16163163109433346,0.35991082333590235,0.21604564799294199,2.1569860902304,0.7186727397267645
1.2,3.0,20,40,65,1.0,"SCN_024,SCN_023",1.5958270356449256,38.88888888888889,54,0.04244555839126406,0.21090814283964976,0.5413505340082304,0.21587289015294311,4.244555839125715,0.7186221099015354
1.0,3.0,25,40,70,1.2,"SCN_024,SCN_023",1.6810598399752188,35.8974358974359,39,0.030604854738339782,0.22442540175848383,0.5395853973166299,0.1797484035439019,3.0604854738352714,0.7168310168001188
1.5,3.5,28,40,65,0.8,"SCN_024,SCN_023",1.5554214429814115,40.0,55,0.049549433161282644,0.20219004176957756,0.6307270386596804,0.270334894981136,4.954943316135481,0.7166300103239256
1.2,2.5,20,40,65,1.0,"SCN_024,SCN_023",1.5018345863633968,41.81818181818181,55,0.034664068006513844,0.18981252214735345,0.4510380741504629,0.21585840327504813,3.466406800659105,0.716608945054806
1.2,2.0,25,40,70,1.0,"SCN_024,SCN_023",1.39089761249258,45.45454545454545,55,0.025246622794256837,0.1589379040751772,0.3593316126351802,0.21528760121508533,2.524662279426947,0.7146687905638285
1.5,2.0,25,40,65,0.8,"SCN_024,SCN_023",1.2862087363756973,49.2063492063492,63,0.02481412500021179,0.12391750697096776,0.3597210402922003,0.27093561715730663,2.481412500024396,0.7144190833002844
1.2,3.5,25,40,65,1.2,"SCN_024,SCN_023",1.6559834019544615,36.36363636363637,33,0.029855156579069446,0.21916520015438362,0.6280601461670382,0.21672409981396643,2.985515657911164,0.7138327513908626
1.5,2.0,28,40,65,0.8,"SCN_024,SCN_023",1.2834435150092125,49.152542372881356,59,0.023023849603741837,0.12278540577959683,0.3594927834213642,0.27076352529480635,2.30238496037537,0.7131547267817999
1.0,3.5,28,40,70,1.2,"SCN_024,SCN_023",1.7469684197460573,33.33333333333333,36,0.0322494822709632,0.2317020425219052,0.6285275431475982,0.17989092877791177,3.2249482271012946,0.7129096383610642
1.5,3.0,20,40,70,0.8,"SCN_024,SCN_023",1.4735299116051912,42.30769230769231,78,0.05747475618074531,0.1825490462620397,0.5419693623073315,0.2697225186236092,5.747475618079524,0.712710025546423
1.5,3.5,25,35,65,1.2,"SCN_024,SCN_023",1.537954376165497,40.0,45,0.039650034509068066,0.19698020993036583,0.6297512989334547,0.27298221962586494,3.9650034509038306,0.7116860560936771
1.2,2.5,20,35,70,1.2,"SCN_024,SCN_023",1.4840646884977762,41.66666666666667,60,0.036787680132129026,0.1845243290277878,0.4511405054173492,0.21713556063478312,3.678768013216321,0.7103691488207792
1.0,2.0,28,40,70,1.0,"SCN_024,SCN_023",1.4635680980065113,42.30769230769231,52,0.025001232037066074,0.17890547445169927,0.3587881770442562,0.17977388970887773,2.500123203707304,0.7097783404050078
1.5,2.5,28,35,70,0.8,"SCN_024,SCN_023",1.377884608010458,45.23809523809524,84,0.047078107986399116,0.15489165487672618,0.4517405229673611,0.27083324074174847,4.70781079863929,0.7092264462533231
1.5,3.5,28,35,70,1.0,"SCN_024,SCN_023",1.5367702646779062,39.682539682539684,63,0.05525467864441453,0.1967650993611596,0.6327753432911795,0.27089251889056826,5.525467864437894,0.7088342291120222
1.5,3.5,25,35,70,1.0,"SCN_024,SCN_023",1.5337731171836206,39.705882352941174,68,0.05938072348073547,0.1960944693274328,0.6319549859896438,0.27133444569867454,5.938072348074727,0.7082098643876129
1.2,2.5,28,35,70,1.0,"SCN_024,SCN_023",1.47963005237162,41.53846153846154,65,0.03952180185508041,0.1831311414815894,0.4515644340302626,0.21684367192921672,3.9521801855068524,0.7080765614413352
1.0,2.0,28,40,65,1.0,"SCN_024,SCN_023",1.4572807540389243,42.22222222222222,45,0.02143937669954539,0.1766144459934135,0.35959931867234723,0.18032497633898734,2.143937669960927,0.7072456947190957
1.0,3.0,28,40,65,1.0,"SCN_024,SCN_023",1.6526548112869321,35.55555555555556,45,0.034109746886315406,0.21739285645692358,0.5398301323357944,0.1802174975427777,3.410974688632158,0.7062960431542159
1.5,2.0,20,40,70,0.8,"SCN_024,SCN_023",1.2699783286253945,48.78048780487805,82,0.03061524843713414,0.11782315614385573,0.36003539838294224,0.26999740694311064,3.0615248437070406,0.7062093718089256
1.0,2.5,25,40,70,1.2,"SCN_024,SCN_023",1.5637104151720806,38.46153846153847,39,0.024315424088399595,0.20093943492960398,0.4496668368839629,0.17972750601750595,2.4315424088393014,0.7060479770540606
1.5,3.0,28,40,65,0.8,"SCN_024,SCN_023",1.455491552995733,42.10526315789473,57,0.04062866052518075,0.17636887686172015,0.5409419030852801,0.2702951400461232,4.062866052524659,0.705851613772449
1.5,3.0,20,40,65,0.8,"SCN_024,SCN_023",1.453716953319549,42.028985507246375,69,0.049069871884785246,0.17600956078187172,0.5421404029935525,0.2703771124583747,4.906987188478038,0.7047674332961776
1.5,2.5,25,35,70,0.8,"SCN_024,SCN_023",1.3662170911187765,45.05494505494506,91,0.049649830106955055,0.15083851052053546,0.45176753184429175,0.27114971589834475,4.96498301069872,0.7043633001206976
1.2,2.5,20,35,65,1.2,"SCN_024,SCN_023",1.4666904718529856,41.509433962264154,53,0.031539403026381474,0.178912732088068,0.4505472304614815,0.2180031860488036,3.1539403026396817,0.7041220371451545
1.0,2.0,25,35,65,1.2,"SCN_024,SCN_023",1.4445386063030157,42.22222222222222,45,0.021038942923132707,0.17270604136694745,0.3598238814638175,0.182029209826847,2.10389429231451,0.7036211261429727
1.5,3.5,20,35,65,1.2,"SCN_024,SCN_023",1.5194664722255666,39.62264150943396,53,0.04529133765825463,0.19156776129610573,0.6308548585854356,0.2724630707647714,4.529133765821464,0.7034512691441215
1.0,2.5,20,40,70,1.2,"SCN_024,SCN_023",1.5565705613241383,38.297872340425535,47,0.02900845069090792,0.19920542895368815,0.45071354542291936,0.1797240947767304,2.9008450690873664,0.7027836811913178
1.5,3.0,20,35,70,1.0,"SCN_024,SCN_023",1.448177585516693,41.9753086419753,81,0.05710081623239603,0.17443419866117604,0.5426690935160353,0.27107803311264556,5.7100816232508596,0.7027829388665601
1.5,3.5,25,40,70,0.8,"SCN_024,SCN_023",1.5193758110505158,39.39393939393939,66,0.056041783739092355,0.19152639209026426,0.6305537177039847,0.26975545715987653,5.604178373908541,0.7015936030783462
1.5,2.0,20,40,65,0.8,"SCN_024,SCN_023",1.2589919431886667,48.61111111111111,72,0.025945814688457174,0.11343963851430802,0.3603594906144915,0.27075677574756457,2.5945814688473123,0.7015602820519623
1.5,2.0,25,40,70,0.8,"SCN_024,SCN_023",1.258714528553128,48.61111111111111,72,0.025849519139010225,0.11332703668898424,0.3593278272316321,0.27004113619475145,2.584951913901322,0.7014767849994494
1.5,2.0,20,35,70,0.8,"SCN_024,SCN_023",1.258207984652054,48.598130841121495,107,0.03850507307004591,0.11339561834437391,0.3608256288463301,0.2711350071455777,3.850507307002393,0.7012661795385134
1.5,3.5,28,40,70,0.8,"SCN_024,SCN_023",1.515816969503259,39.34426229508197,61,0.051469692119680985,0.19032536165723932,0.630218964469171,0.26968340365634075,5.1469692119755015,0.7001656181876228
1.0,3.0,28,40,70,1.0,"SCN_024,SCN_023",1.6367591654200477,35.294117647058826,51,0.03776734539824247,0.21331935003756855,0.5393287001079021,0.17973278976107046,3.7767345398269128,0.6998166381140766
1.5,3.0,25,35,65,1.0,"SCN_024,SCN_023",1.4389321488153335,41.935483870967744,62,0.043018428850118653,0.17118150907262475,0.5424055458841208,0.2722417029994103,4.301842885008369,0.6997649572034238
1.5,2.5,28,40,65,0.8,"SCN_024,SCN_023",1.3549252456823633,44.827586206896555,58,0.03069777437067387,0.14631371045350333,0.45072535031707883,0.2702838022242289,3.069777437068727,0.699155532056641
1.5,2.0,28,40,70,0.8,"SCN_024,SCN_023",1.2512508414634476,48.484848484848484,66,0.02306427811841786,0.11032237199263255,0.3589440391943651,0.2699935718344983,2.3064278118467434,0.6982243795523644
1.2,3.5,28,40,65,1.0,"SCN_024,SCN_023",1.6182636706412152,35.714285714285715,42,0.03605205563055279,0.2093921315695413,0.6290922427789829,0.2159695584677405,3.6052055630557502,0.6982078307921594
1.5,2.0,20,35,65,0.8,"SCN_024,SCN_023",1.2489661929966327,48.45360824742268,97,0.033835271024108805,0.10970066881985367,0.3611454155748602,0.27180614859227326,3.383527102404768,0.697337755815238
1.2,2.5,25,35,70,1.2,"SCN_024,SCN_023",1.4504009085812009,41.17647058823529,51,0.02937084346149277,0.17348355307501717,0.4503870856344956,0.21736814840563543,2.9370843461553435,0.6967525688873321
1.0,2.0,28,35,70,1.0,"SCN_024,SCN_023",1.431956569931185,41.7910447761194,67,0.03046863951813066,0.16892458433271193,0.3607321030794398,0.1808624342156373,3.0468639518144585,0.6966056552483503
